"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"16917661","","","","","2007-04-01 06:37:59 +0000","web","google has an internet toilet service provider.  Because teh interwebs is a bunch of tubes: http://www.google.com/tisp/"
"16904241","","","","","2007-04-01 05:47:59 +0000","web","Facebook REALLY has a sense of humor. Check out ALL the status updates: http://www.flickr.com/photos/wcouch/441585580/"
"16899111","","","","","2007-04-01 05:33:53 +0000","web","uh oh, Gmail Paper's out: https://mail.google.com/mail/help/paper/more.html"
"16890061","","","","","2007-04-01 05:04:52 +0000","web","running log of all April Fools jokes for today: http://tinyurl.com/2xgs3j"
"16887141","","","","","2007-04-01 04:58:57 +0000","web","Facebook has a sense of humor: http://flickr.com/photos/wcouch/441563713/"
"16880751","","","","","2007-04-01 04:39:55 +0000","web","uhhh, Facebook is stalking me. In my NewsFeed: [zuckerberg graphic] You are on Facebook, reading your News Feed. 10:34pm Seen this? Ping me."
"16878961","","","","","2007-04-01 04:34:43 +0000","web","outlining the world in illustrator."
"16874011","","","","","2007-04-01 04:24:06 +0000","web","why am I listening to Blink 182?"
"16840271","16834741","1455981","","","2007-04-01 02:56:14 +0000","web","@eston test: do you get twitter updates via text?"
"16837051","","","","","2007-04-01 02:46:25 +0000","im","this program in indesign is taking forever.  maybe if i didn't have flock, itunes, photoshop, illustrator and google talk also running, it'd"
"16803571","16800471","3085101","","","2007-04-01 01:31:40 +0000","web","@thebus apparently.  and what are you coding?"
"16776621","","","","","2007-04-01 00:28:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At NoThai! with Grace.  Soon, back to more work."
"16775941","16771351","1455981","","","2007-04-01 00:26:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@eston:  apparently.  9rules members persuade you and not me?  And let me guess: you love it.  Esp with Twitterific."
"16751691","","","","","2007-03-31 23:33:35 +0000","web","twitter just got a whole lot cooler with eston and mike on here."
"16749111","16736681","3085101","","","2007-03-31 23:27:32 +0000","web","@thebus yesssss"
"16574621","","","","","2007-03-31 16:58:05 +0000","web","that's twice now I've dreamed about my forthcoming MacBook + MacPro combo.  Alas, layout/design in XP for a while."
"16025161","","","","","2007-03-30 17:03:32 +0000","im","wow, i was tired.  Lots of work to do for the few hours I'll be home."
"15674931","","","","","2007-03-30 05:37:17 +0000","web","as such, passing out."
"15630781","","","","","2007-03-30 04:04:16 +0000","web","this has been a long day."
