"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"128453202","","","","","2007-07-01 00:32:20 +0000","<a href=""http://apps.facebook.com/twitter/"" rel=""nofollow"">Twitter to Facebook</a>","my equilibrium is way off from 7 hours of crab-hunting."
"128173672","","","","","2007-06-30 19:05:57 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","just crossed Sunshine Skyway.  crossing bridges + No Cars Go = memorable."
"128107302","","","","","2007-06-30 18:03:43 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","we just saw some dolphins.  how sweet. every other beat's gonna be jealous of ours."
"128039502","","","","","2007-06-30 17:02:48 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","eatin lunch at Cortez Kitchen on Cortez Bay with the crabber.  This day is turning out to be quite the adventure."
"127906182","126946982","875281","","","2007-06-30 15:02:02 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","@Laura_Fries you would love this.  although, i'm gettin' a little burned and leelee is feelin' a bit seasick."
"127666982","","","","","2007-06-30 10:40:41 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","crossing across bridges and over these bays, the sunrise is gorgeous.  destination: Anna Maria Island."
"127657832","","","","","2007-06-30 10:28:53 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","i'm up before the sun is.  strange.  no matter though, today we're going crabbing on the bay with a local for this week's story."
"127359862","126946982","875281","","","2007-06-30 04:43:17 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","@Laura_Fries tonight was fun: the Independent's always a solid choice.  sorry we couldn't stay longer.  see you at the picnic."
"126173262","125027432","875281","","","2007-06-29 13:07:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@Laura_Fries give 'em hell."
"125408512","","","","","2007-06-29 00:28:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","listening to ""Silent"" by The Field and feeling a bit better..."
"125245812","","","","","2007-06-28 21:56:25 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","Ceviche with some cuisine snobs.  :)"
"125021442","","","","","2007-06-28 18:45:35 +0000","web","@leeannwatson welcome to twittercrack."
"124995472","","","","","2007-06-28 18:22:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","ok, Laura just said, ""How 1.0 of you.""  Geek."
"124765222","","","","","2007-06-28 15:30:40 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","that was the sharpest presentation i've seen yet."
"124740702","","","","","2007-06-28 15:13:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Mario Gracia is showing the best design for a ""digital paper"" i've ever seen."
"124687042","","","","","2007-06-28 14:37:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@LauraFries.com http://www.flickr.com/photos/wcouch/649759660/ :)"
"124673212","","","","","2007-06-28 14:28:34 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","ahhh! session with Mario Garcia (!)"
"124074322","","","","","2007-06-28 03:54:24 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","celebrating with a glass of Pinot Gris at The Garden. :)"
"123964812","","","","","2007-06-28 02:18:53 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","well, tonight turned the tables a little..."
"123462332","","","","","2007-06-27 19:03:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@LauraFries.com stop calling me a nerd; i prefer geek. :P"
"123460822","","","","","2007-06-27 19:02:10 +0000","web","well, this is slick: http://twittervision.com/couch"
"123432342","","","","","2007-06-27 18:36:58 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","budget meeting with Jacqui Banaszynski."
"123090332","","","","","2007-06-27 14:20:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","there are SAT Prep iPod Games? http://tinyurl.com/2hvso4 weirded out."
"122998922","","","","","2007-06-27 13:18:27 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","morning session with Vanessa Williams of the Washington Post.  sidenote:  Vimeo's redesign is interesting..."
"122244642","","","","","2007-06-27 01:31:56 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","going back to my room for the first time in 33 hours, and I have a splitting headache.  goodnight."
"122030932","","","","","2007-06-26 22:15:00 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","session with Ron Reason, and later this week, Mario Garcia.  nice."
"121523602","","","","","2007-06-26 13:40:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","did I really just spend the night at Poynter?"
"120300002","","","","","2007-06-25 18:06:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i live for sessions with Sara Quinn: typography, EyeTrack, design, oh my"
"120248102","","","","","2007-06-25 17:22:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","this week's project is going to ROCK."
"119560582","","","","","2007-06-25 07:49:21 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","Flash + XML = love."
"118818292","","","","","2007-06-24 18:39:28 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","condensing an hour-long interview into 3 minutes."
"118145372","","","","","2007-06-24 05:53:04 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@laurafries.com why's that?  i'm impressed (but not surprised) you're on it.  jump on AIM - i've pinged you."
"118134212","","","","","2007-06-24 05:40:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","weird revelation for today: it was a year and 9 days ago i got the email that i had been chosen as an SND Orlando Intern finalist..."
"117577132","","","","","2007-06-23 18:41:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","ActionScript is fun."
"117484672","","","","","2007-06-23 17:10:12 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","at an advanced flash session with Juan Thomassie, although having a beer with him last night might have been cooler."
"115928002","","","","","2007-06-22 14:26:03 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","so I've heard of ustream.tv but i've never used it.  until today: i'm now broadcasting live video online."
"115915642","","","","","2007-06-22 14:15:09 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","created by Juan Thomassie, an amazing interactive flash infographic: http://tinyurl.com/ywcu4r"
"115888712","","","","","2007-06-22 13:54:39 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","Poynter has really made me want to purchase SlideShow Pro + Director.  Sadly, SoundSlides seems to be the bigger standard, for ease of use."
"115877732","","","","","2007-06-22 13:45:29 +0000","web","morning session on alternative ways to work with multimedia led by Juan Thomassie of USAToday.com, and Pailin Wedel of News & Observer."
"115849912","","","","","2007-06-22 13:22:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","sweet, Skitch beta invite."
