"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"240411652","","","","","2007-09-01 04:01:26 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","on the 408."
"240118262","","","","","2007-08-31 23:34:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","in an inexplicably strange mood..."
"240096972","","","","","2007-08-31 23:16:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","cleaning the condo before the parents arrive..."
"240096672","","","","","2007-08-31 23:16:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","hey look, a paycheck."
"239978672","","","","","2007-08-31 21:41:20 +0000","web","ah ah! it's live: http://explore.twitter.com/"
"239965852","","","","","2007-08-31 21:31:46 +0000","web","meandering thoughts late one Friday afternoon..."
"239964742","","","","","2007-08-31 21:31:03 +0000","web","i miss Martin Gee's tweets."
"239865482","","","","","2007-08-31 20:15:00 +0000","web","kind of cold now after getting soaking wet coming in from lunch."
"239776512","","","","","2007-08-31 19:12:05 +0000","web","more Lynda."
"239776212","","","","","2007-08-31 19:11:50 +0000","web","also, last night: While playing on the Wii, Tory says to his Mii, ""C'mon little chocolate boy."""
"239774762","","","","","2007-08-31 19:10:47 +0000","web","had lunch with Tory at Pho 88. Amazing food."
"239507412","","","","","2007-08-31 16:12:32 +0000","web","whoop, guess that's lunch - Tory's here."
"239417742","","","","","2007-08-31 15:19:01 +0000","im","@billykulpa send out the press release."
"239367192","","","","","2007-08-31 14:48:41 +0000","web","on lynda.com"
"239352752","","","","","2007-08-31 14:39:59 +0000","web","whoa, Engadget posts way too often to be following them on Twitter."
"238333142","","","","","2007-08-31 02:53:42 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","out with Tory, Billy, around town. Tory and I are continuing to give Billy crap.  Todd and Kynton would be proud."
"238137402","","","","","2007-08-31 00:39:36 +0000","web","wrapping up at work."
"237901572","","","","","2007-08-30 22:01:07 +0000","web","and dinner.  (workin' 1-9 today in prep for work dugin Labor Day - i get NEXT Friday off, instead of Monday - i'm the n00b.)"
"237857912","","","","","2007-08-30 21:32:03 +0000","web","design critique meeting."
"237699022","237682622","3085101","","","2007-08-30 20:21:39 +0000","im","@thebus yes, yes it does."
"237150282","","","","","2007-08-30 15:04:46 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i hate that it's virtually impossible to recycle containers in Fla. apartment complexes..."
"237148602","","","","","2007-08-30 15:04:06 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","good thing i don't have to pay September's rent..."
"237140482","","","","","2007-08-30 15:00:23 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","oh boy.  first, $40 bucks over in txt msgs, now $130 over in minutes..."
"237030042","","","","","2007-08-30 14:01:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","wth, why does Archiecture in Helsinki come to AA after I've left?"
"236053972","","","","","2007-08-30 02:54:21 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","enjoying my new Sony Studio Monitor headphones."
"236003542","235990432","875281","","","2007-08-30 02:21:36 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@laura_fries damn, nice portrait: http://tinyurl.com/2egxom"
"235998582","235990432","875281","","","2007-08-30 02:18:30 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@laura_fries love it."
"235387182","","","","","2007-08-29 19:33:44 +0000","web","i need some work headphones ASAP."
"234962892","","","","","2007-08-29 15:21:44 +0000","web","go Lynda, go!"
"234743562","","","","","2007-08-29 13:19:18 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","that wine last night put me OUT. at least i remembered to wake up in time before the building water's turned off for maintenance."
"234740972","234018302","7518342","","","2007-08-29 13:17:50 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@toryhargro when do you get in today? lunch?"
"234732002","","","","","2007-08-29 13:12:26 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","wow... http://tinyurl.com/2vbl8d"
"233593722","","","","","2007-08-29 00:40:19 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","off to dinner, wine, Nintendo 64 with Steph and Z - as always, we're keepin' it classy."
"233449372","","","","","2007-08-28 23:03:32 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","the night starts here."
"233429842","","","","","2007-08-28 22:50:42 +0000","web","alright, i'm out of here."
"233247642","233247012","1455981","","","2007-08-28 20:54:33 +0000","im","@eston did they just email you or what?"
"233241662","233240282","1455981","","","2007-08-28 20:51:05 +0000","im","@eston whaaaa???"
"232910902","","","","","2007-08-28 17:32:51 +0000","web","whoa, BoingBoing redesigned. trendy."
"232794062","","","","","2007-08-28 16:27:01 +0000","web","scratch that, working on SND Boston promos."
"232782382","","","","","2007-08-28 16:20:11 +0000","web","Flash training on lynda.com"
"232781972","232502482","635653","","","2007-08-28 16:19:54 +0000","web","@phlops i was referring to the personal driver's license IDs, but yeah, license plates tend to have very poor type."
"232471012","","","","","2007-08-28 13:43:16 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","so my picture's decent, but Fla.'s license design pales in comparison to Michigan's."
"232466442","","","","","2007-08-28 13:40:51 +0000","<a href=""http://twitterhelp.blogspot.com/2008/05/twitter-via-mobile-web-mtwittercom.html"" rel=""nofollow"">mobile web</a>","getting my FL drivers license."
"231597452","","","","","2007-08-28 04:03:55 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","i think i'm going to get this shirt: http://tinyurl.com/bndq2 i mean, it's $10."
"231484342","","","","","2007-08-28 02:49:42 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","checkit: http://amaztype.tha.jp/"
"231302492","231300502","7777742","","","2007-08-28 00:51:57 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@zackquaintance you should come to Orlando - we could hit up the Enzian, a posh independent theater.  on that note, go see Superbad."
"231287572","","","","","2007-08-28 00:40:22 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","wait, why would I want my Google queries in my MiniFeed/NewsFeed? http://tinyurl.com/378fsp"
"231178372","","","","","2007-08-27 23:27:43 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","company orientation totally messed with my day. now, calculating budgets, insurance costs, etc. oh and an organic margherita pizza to boot."
"230825592","230760632","875281","","","2007-08-27 19:31:42 +0000","im","@laura_fries that's how long it took my movers.  i thought that was really fast. you were expecting something more?"
"229697722","","","","","2007-08-27 06:55:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","who knew Sunday nights could be this interesting?"
"229587972","229586332","1455981","","","2007-08-27 05:30:12 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@eston i've just not seen you much on here lately, that's all."
"229587082","229586332","1455981","","","2007-08-27 05:29:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@eston check your email."
"229585322","229583512","1455981","","","2007-08-27 05:27:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@eston a return to Twitter, eh?"
"229562132","","","","","2007-08-27 05:08:47 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","signing the title to my car, gettin' my FL license in the morning..."
"229479542","","","","","2007-08-27 04:05:25 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","iPhone Commercial Music as Treo ringtone - iPhone envy, or uber-geekdom?  you decide: where does it fall on the GeekScale 1-10?"
