"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"22680960121","22680697468","5915752","","","2010-09-01 05:08:53 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AllieG You need to get Twitter for iPhone, which uses oauth. Twitter shut off basic authentication today, so only oauth apps work."
"22678942087","","16815305","","","2010-09-01 04:32:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@dvvglvs http://i.imgur.com/GxMAA.gif"
"22667707572","22666315754","12474002","","","2010-09-01 01:34:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@nicknunns PAPAHUNGRwhat the hell is this shit?"
"22653487164","22652316442","2134761","","","2010-08-31 22:16:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@pbowden Yes yes yes. I applaud them for their HTML5 efforts, but their apps could be so much richer, with better performance. LUST"
"22645549479","","","","","2010-08-31 20:13:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","?It's just a curveball, Jimmy, throw 'em the heater.?"
"22622982729","","","22620458750","11113","2010-08-31 14:55:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @mat: My Priority Inbox seems to be broken because I'm still getting email."
"22622227889","22612606911","6298462","","","2010-08-31 14:46:08 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@jasonhawkins Your Kroner is showing."
"22574948540","","","","","2010-08-31 01:33:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","I don't know what's more ridiculous, that Food Network is doing The Great Food Truck Race, or that I just voted 10 times for @districttaco."
"22574232403","22572203878","6298462","","","2010-08-31 01:23:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jasonhawkins UNFOLLOW"
"22570691703","","1117321","","","2010-08-31 00:35:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@_nickd http://2d3d5d.com/work/Tuned-Pale-Ale#http://upl1nk.com/media/images/mattbraun/TunedpalealeWeb.jpg"
"22561235664","","","22548378078","926981","2010-08-30 22:22:09 +0000","web","RT @scottsimpson: H&M's new prix fixe menu is great?just pick which member of Arcade Fire you want to look like."
"22553131487","22552965219","17924187","","","2010-08-30 20:20:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@davidocoulter But Safari's Developer tools are so much nicer?"
"22552100799","","","","","2010-08-30 20:04:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","The smell of the ocean, the company of friends, the Salem Ferry to Boston, shot and edited with iPhone 4: http://vimeo.com/14538713"
"22530009560","","","22503497078","46665158","2010-08-30 14:45:16 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @_mgk2: Turning 25 feels like musical chairs; the song has stopped and now I have to find a seat or else I lose the game."
"22491898021","","","","","2010-08-30 03:13:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Tina Fey, I love you, but I was definitely laughing harder at Modern Family this past season than I was 30 Rock. http://bit.ly/9xje2y"
"22490757145","22490198977","6298462","","","2010-08-30 02:57:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jasonhawkins Shouldn't you be packing?"
"22490649265","22490198977","6298462","","","2010-08-30 02:55:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jasonhawkins Eh, I hadn't added trips I scheduled in the last month, but http://www.dopplr.com/trip/couch/1262789 dealwithit.gif"
"22490063052","22488999490","6298462","","","2010-08-30 02:47:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@jasonhawkins Because I invited you. emot-smug.gif"
"22466141582","22420228255","19436476","","","2010-08-29 20:46:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@timothydwagner Capitol Hill, DC?"
"22466061566","22465206796","6212742","","","2010-08-29 20:45:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@elliterate That puts you at nearly 14-15 trips a month! Every other day?!"
"22465971346","22465800886","9464552","","","2010-08-29 20:43:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@MacDivaONA POIDH"
"22401141466","","","","","2010-08-29 02:05:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","?You?ve got stability, a great marriage, devoted kids.  Do you know what I have?  A Sims family that keeps getting murdered.? ? Liz Lemon"
"22393247004","22393173397","12474002","","","2010-08-29 00:00:24 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@nicknunns Deschutes is excellent."
"22387049241","","","","","2010-08-28 22:14:07 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@hellbox That is, if he wants to be a she.

You can unfollow me now."
"22386097584","","","","","2010-08-28 21:57:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I can't remember the last time I was in Capitol Hill."
"22384265091","22379824007","12474002","","","2010-08-28 21:25:37 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@nicknunns I'm sorry what"
"22384200209","22378888199","49093","","","2010-08-28 21:24:31 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@hellbox Before you know it, she'll be listening to MGMT, drinking PBR, and begging to move to Brooklyn."
"22384008593","22376835699","1887491","","","2010-08-28 21:21:10 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@dayan http://nickd.org/log/applause.gif"
"22383380304","","","22351005213","14075928","2010-08-28 21:10:32 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @TheOnion: Martin Scorsese Attends Free iMovie Demonstration At Apple Store http://onion.com/94WRSg"
"22364434053","","","22362958928","7552082","2010-08-28 16:07:59 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @globalmoxie: 20 yrs ago, for better & worse, USA Today changed how news is designed. Their web/mobile teams are doing it now too. Cl ..."
"22364411773","22363648800","33923","","","2010-08-28 16:07:41 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@cameronmoll You can remove pages with the delete key."
"22325741649","22320881027","18177456","","","2010-08-28 04:09:58 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","@abbyabbyabbyyyy Wow, congrats!"
"22306651875","","","","","2010-08-27 23:20:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","I wonder how many developers know you can now wirelessly distribute iOS4 app betas now: http://bit.ly/96GUpe

????? The More You Know?"
"22305098949","22304624570","5130591","","","2010-08-27 22:56:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@btrpkc How was it? Two hour wait last week held me back."
"22293553031","","","","","2010-08-27 19:49:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Fridays are for fat hamsters walking on iPads running Uzu: http://youtu.be/ZxxhnesrAt8"
"22292920275","22291619279","13919072","","","2010-08-27 19:39:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@robinsloan New Orleans, post-Katrina."
"22291229683","22238399079","5130591","","","2010-08-27 19:11:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@btrpkc I mean, I'm 60yo already so I'd fit right in, right?"
"22290840191","22290591487","112548462","","","2010-08-27 19:05:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","@longshotmag I dig the Marcel tribute. I need to go find a Dorito."
"22284321322","","","","","2010-08-27 17:25:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","Did the same people who created LOST's promotional art also do http://bit.ly/9mBjxW because holy crap."
"22277038293","","","","","2010-08-27 15:44:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Tweetie for Mac</a>","I wonder if Sigur R?s ever expected their tracks to be used almost exclusively as background music for amateur video montages on Vimeo."
